,acousticness,album_id,album_name,analysis_url,artist_ids,artist_names,danceability,disc_number,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,popularity,preview_url,song_id,song_name,speechiness,tempo,time_signature,track_href,track_number,valence
2182,0.0629,6g9JRcaDqggOxFVy5I6Ezo,Soul Music 1995-2004,https://api.spotify.com/v1/audio-analysis/0d30j8JjKfXxrkMVHfcdbr,4sbB4Yy6Qig51pKCIKSLw3,Jaheim,0.784,1,264920,0.568,0.0,5,0.05,-6.861,1,8,https://p.scdn.co/mp3-preview/d35092189c22edf27808bf07ba811c5773af393f?cid=6d24f4609a484836999313e6e4f33db8,0d30j8JjKfXxrkMVHfcdbr,Just In Case,0.0933,101.005,4,https://api.spotify.com/v1/tracks/0d30j8JjKfXxrkMVHfcdbr,7,0.69
2183,0.029,2twcvjzNuUQVdvw4TrWuVZ,Incidental Music: 1991 - 1995,https://api.spotify.com/v1/audio-analysis/1Fo5OyBHhdn8d1qSzofc3v,7lmde7T1WJPFwv1eR6melP,Superchunk,0.287,1,307933,0.872,0.00537,4,0.377,-7.715,1,5,https://p.scdn.co/mp3-preview/9cf6e150bdb02d7d1c9fbb7e0da3640a47b192f4?cid=6d24f4609a484836999313e6e4f33db8,1Fo5OyBHhdn8d1qSzofc3v,"Precision Auto, Part 2",0.0662,121.504,4,https://api.spotify.com/v1/tracks/1Fo5OyBHhdn8d1qSzofc3v,19,0.206
2184,0.906,370lBw4JOlF1CeDRKPqfFh,Works 1965-1995,https://api.spotify.com/v1/audio-analysis/1S8zrismxOnIbOgGUU6ZBx,"1aVONoJ0EM97BB26etc1vo,7oWIf1AfunefF3puPqzTkQ,48L7jI4tb5zi989IWlLGCS","Steve Reich,Bang On A Can All-Stars,Brad Lubman",0.309,5,1056133,0.386,0.305,6,0.225,-17.234,1,5,https://p.scdn.co/mp3-preview/260d987b83243a0211a8d139ae096764b50382ad?cid=6d24f4609a484836999313e6e4f33db8,1S8zrismxOnIbOgGUU6ZBx,Eight Lines - Octet,0.0376,91.827,5,https://api.spotify.com/v1/tracks/1S8zrismxOnIbOgGUU6ZBx,1,0.89
2185,0.00526,6YnDJ1oMvmhjcrHz0tN5ZB,CRUISE RECORD 1995-2000,https://api.spotify.com/v1/audio-analysis/1hsTHcA9hSl2cAJYCn4FYj,5O6t6gb6MeNqzOBAq1oLad,globe,0.715,1,252333,0.861,0.075,11,0.0842,-3.48,0,25,https://p.scdn.co/mp3-preview/81fd0d19b377efc0727b94a0bb264475caf6f88e?cid=6d24f4609a484836999313e6e4f33db8,1hsTHcA9hSl2cAJYCn4FYj,biting her nails,0.031,125.947,4,https://api.spotify.com/v1/tracks/1hsTHcA9hSl2cAJYCn4FYj,3,0.833
2186,0.0305,2twcvjzNuUQVdvw4TrWuVZ,Incidental Music: 1991 - 1995,https://api.spotify.com/v1/audio-analysis/2cjboKF7UF0HpHcnEsGeB0,7lmde7T1WJPFwv1eR6melP,Superchunk,0.405,1,237107,0.922,0.00664,4,0.334,-4.772,1,5,https://p.scdn.co/mp3-preview/b7ad7cfb5b5930ffbd8b40df5313c2958e423af5?cid=6d24f4609a484836999313e6e4f33db8,2cjboKF7UF0HpHcnEsGeB0,Baxter,0.11,128.61,4,https://api.spotify.com/v1/tracks/2cjboKF7UF0HpHcnEsGeB0,11,0.353
2187,0.00427,2QRVPzlN9XpMASX8Q32yCp,The Archives 1995-2000,https://api.spotify.com/v1/audio-analysis/2wdADtBBE00QpUAWdnI8Np,3kekxNoUNHgl8dXW3yjC8a,DJ Die,0.461,1,366500,0.88,0.88,2,0.0941,-3.577,1,13,https://p.scdn.co/mp3-preview/4455db7ed3bb74513ba53c7ff8e2176c85ead7ee?cid=6d24f4609a484836999313e6e4f33db8,2wdADtBBE00QpUAWdnI8Np,Reincarnations - Remastered,0.13,169.829,4,https://api.spotify.com/v1/tracks/2wdADtBBE00QpUAWdnI8Np,2,0.599
2188,0.00277,6g9JRcaDqggOxFVy5I6Ezo,Soul Music 1995-2004,https://api.spotify.com/v1/audio-analysis/3LzpheZJJwDKc9Tg3jjlsI,7urq0VfqxEYEEiZUkebXT4,112,0.677,1,193093,0.52,0.0,4,0.0532,-6.255,0,6,https://p.scdn.co/mp3-preview/24735540544ed7b6a00866a330177b444cbb43bb?cid=6d24f4609a484836999313e6e4f33db8,3LzpheZJJwDKc9Tg3jjlsI,Peaches and Cream,0.334,203.862,4,https://api.spotify.com/v1/tracks/3LzpheZJJwDKc9Tg3jjlsI,12,0.768
2189,0.979,5irqc0pzjJzdVmIKu5DX4Q,Works 1965-1995,https://api.spotify.com/v1/audio-analysis/3pc7l7Ohw57g3gRtk4r87C,1aVONoJ0EM97BB26etc1vo,Steve Reich,0.541,1,110733,0.63,0.953,6,0.196,-13.912,0,6,https://p.scdn.co/mp3-preview/9ee17bb982e3e45cd200e8656e96c14295860661?cid=6d24f4609a484836999313e6e4f33db8,3pc7l7Ohw57g3gRtk4r87C,Music for 18 Musicians: Section X,0.0396,111.381,3,https://api.spotify.com/v1/tracks/3pc7l7Ohw57g3gRtk4r87C,24,0.576
2190,0.469,6g9JRcaDqggOxFVy5I6Ezo,Soul Music 1995-2004,https://api.spotify.com/v1/audio-analysis/42cIhZwYGsdIcXG1KNgNyx,4BIQA9vRkqXEnA2twmq7mU,Mario Winans,0.691,1,258760,0.499,0.0,5,0.259,-8.707,0,7,https://p.scdn.co/mp3-preview/b0ca621aca3d20010f971b4e72168691b47e2548?cid=6d24f4609a484836999313e6e4f33db8,42cIhZwYGsdIcXG1KNgNyx,Never Really Was,0.0403,123.639,4,https://api.spotify.com/v1/tracks/42cIhZwYGsdIcXG1KNgNyx,2,0.664
2191,0.639,7BwQKU81BBH1JuKr5tm90w,"Collected Works, 1995-1996",https://api.spotify.com/v1/audio-analysis/50CSVfHRJiIXkQQ8cdPywq,0JxR7HzydWMu2Fg66ndphj,Masaki Batoh,0.673,1,202573,0.41,0.875,0,0.101,-16.364,1,4,https://p.scdn.co/mp3-preview/9aeb0b5a758df8f0b8e31cbfe4de08024e157b45?cid=6d24f4609a484836999313e6e4f33db8,50CSVfHRJiIXkQQ8cdPywq,Yoo Doo Right,0.243,91.613,4,https://api.spotify.com/v1/tracks/50CSVfHRJiIXkQQ8cdPywq,1,0.39
2192,0.0418,6CqgUKMaqjxbrHo7Xsotmd,Osvajaci 1991 - 1995,https://api.spotify.com/v1/audio-analysis/5DJrs8KZf8fXprpSTBEWJk,09RibkLromisJSD1qc7xi8,Osvajaci,0.479,1,249507,0.846,0.00246,4,0.0426,-10.068,0,8,https://p.scdn.co/mp3-preview/c0e2ce8b682e3bd48e0f004b0439db4b7e8d480e?cid=6d24f4609a484836999313e6e4f33db8,5DJrs8KZf8fXprpSTBEWJk,Gde da pobegnem,0.0554,186.979,4,https://api.spotify.com/v1/tracks/5DJrs8KZf8fXprpSTBEWJk,6,0.458
2193,0.0457,2QRVPzlN9XpMASX8Q32yCp,The Archives 1995-2000,https://api.spotify.com/v1/audio-analysis/6J0qbhFdIgULFCk9AkDzDw,3kekxNoUNHgl8dXW3yjC8a,DJ Die,0.502,1,382000,0.984,0.769,11,0.0346,-5.87,1,10,https://p.scdn.co/mp3-preview/ebd9fd564b50a80c7815055df7ca2cfc127d520b?cid=6d24f4609a484836999313e6e4f33db8,6J0qbhFdIgULFCk9AkDzDw,Reminisce - Remastered,0.0672,113.22,5,https://api.spotify.com/v1/tracks/6J0qbhFdIgULFCk9AkDzDw,5,0.562
2194,0.756,6K40S2mW5WZKn2hx2mEG8J,Pride of Oklahoma 1995,https://api.spotify.com/v1/audio-analysis/6ThEf51A60LWbUfnSyqN47,66iUpz0t5TEe2uT0l7HvXb,The University of Oklahoma Marching Band,0.615,1,98307,0.475,0.802,10,0.123,-17.493,1,3,https://p.scdn.co/mp3-preview/907c53e3d3b6ec551cfbbfffe572135735a6381a?cid=6d24f4609a484836999313e6e4f33db8,6ThEf51A60LWbUfnSyqN47,Land of 1000 Dances,0.0659,87.955,4,https://api.spotify.com/v1/tracks/6ThEf51A60LWbUfnSyqN47,11,0.741
2195,0.0125,1E1e34ouw37L9Bl8tRjcB3,Dunabeat 1995-2010,https://api.spotify.com/v1/audio-analysis/1CN3AcV70eEqG9Fq55soCz,2NfoORdBTho3Y6Adi6VL5N,Heaven Street Seven,0.53,1,182787,0.915,0.0,7,0.109,-5.454,1,7,https://p.scdn.co/mp3-preview/ab03ea9028a56575296e4aaf8ba25531fa0a8b1b?cid=6d24f4609a484836999313e6e4f33db8,1CN3AcV70eEqG9Fq55soCz,Ezutan,0.0535,155.795,4,https://api.spotify.com/v1/tracks/1CN3AcV70eEqG9Fq55soCz,10,0.618
2196,0.134,1E1e34ouw37L9Bl8tRjcB3,Dunabeat 1995-2010,https://api.spotify.com/v1/audio-analysis/5YURwOItGoAteWsx6DOpnu,2NfoORdBTho3Y6Adi6VL5N,Heaven Street Seven,0.604,1,223293,0.918,0.00198,11,0.279,-2.394,0,5,https://p.scdn.co/mp3-preview/7a8bbcd90fd7891d30a2a0edf8b93388c1c53b0d?cid=6d24f4609a484836999313e6e4f33db8,5YURwOItGoAteWsx6DOpnu,Nem baj,0.0272,99.048,4,https://api.spotify.com/v1/tracks/5YURwOItGoAteWsx6DOpnu,36,0.754
2197,0.00414,1FYzhgJbC4e986dPtIx3xE,Sniglabandið 1985 - 1995,https://api.spotify.com/v1/audio-analysis/6Xo5nmIszcRninCLPd5Tye,4Uz0pHuaABFuqkkErrSMha,Sniglabandið,0.409,1,243577,0.411,0.0,11,0.325,-21.077,0,5,https://p.scdn.co/mp3-preview/bbcd4f96bc06f9a836ff85248351137ffce2fe83?cid=6d24f4609a484836999313e6e4f33db8,6Xo5nmIszcRninCLPd5Tye,Álfadans,0.0437,157.683,4,https://api.spotify.com/v1/tracks/6Xo5nmIszcRninCLPd5Tye,1,0.513
2198,0.949,5irqc0pzjJzdVmIKu5DX4Q,Works 1965-1995,https://api.spotify.com/v1/audio-analysis/10Iwil1t6OB85AcclFHRPk,1aVONoJ0EM97BB26etc1vo,Steve Reich,0.472,1,1050267,0.561,0.945,7,0.0794,-24.061,0,7,https://p.scdn.co/mp3-preview/c89e67c823d97033e57271d5729c9a8aa1197eee?cid=6d24f4609a484836999313e6e4f33db8,10Iwil1t6OB85AcclFHRPk,Drumming: Part I,0.0466,160.655,3,https://api.spotify.com/v1/tracks/10Iwil1t6OB85AcclFHRPk,6,0.424
2199,0.358,6g9JRcaDqggOxFVy5I6Ezo,Soul Music 1995-2004,https://api.spotify.com/v1/audio-analysis/2Ys8iT56WwRJGdHKPzWVhm,7BLOa6FxCbMnowidkQfLIA,Gerald Levert,0.687,1,274960,0.573,0.0,3,0.076,-5.35,1,4,https://p.scdn.co/mp3-preview/a6b4f5bf200c975637714959ee838c5f528381b8?cid=6d24f4609a484836999313e6e4f33db8,2Ys8iT56WwRJGdHKPzWVhm,Made to Love Ya,0.03,120.02,4,https://api.spotify.com/v1/tracks/2Ys8iT56WwRJGdHKPzWVhm,9,0.358
2200,0.00203,3ycsLfUjtUL3pjSk96bB3S,The Singles 1983-1995,https://api.spotify.com/v1/audio-analysis/3NnS1VWO0fs8VfUuGHGySg,6WVnBgqJfj9Iw9gpBed9fJ,Alien Sex Fiend,0.484,1,242000,0.891,0.0672,4,0.151,-7.809,0,7,https://p.scdn.co/mp3-preview/bb95de5f7709a11fa7331a9095dd9508ba7d0ea6?cid=6d24f4609a484836999313e6e4f33db8,3NnS1VWO0fs8VfUuGHGySg,Dead And Buried,0.202,169.407,4,https://api.spotify.com/v1/tracks/3NnS1VWO0fs8VfUuGHGySg,5,0.568
2201,0.00977,4602xJrIgDlIHz3h47tmSF,Reggae Gold 1995,https://api.spotify.com/v1/audio-analysis/4q2l8A2nzWHYpSBM2stUeg,"7xqB9ySHwVUVss9XZraaGo,6UuT0BJZ9vF8Y1sxXnJl2s","Marcia Griffiths & Bounty Killer,Bounty Killer",0.649,1,233373,0.785,0.0,0,0.192,-9.412,1,4,https://p.scdn.co/mp3-preview/6fc05e75258b445e0bd3bd6a8d40ff03b9d9149e?cid=6d24f4609a484836999313e6e4f33db8,4q2l8A2nzWHYpSBM2stUeg,Tell Me Now (feat. Bounty Killer),0.0636,156.971,4,https://api.spotify.com/v1/tracks/4q2l8A2nzWHYpSBM2stUeg,14,0.938
